sentence,vigilance_hr,target_hr,fpr,acc,max_mem,mean_mem
Create a great life for yourself.,,0.5277777777777778,0.023809523809523808,0.7692307692307693,0.7579267560294073,0.731401315946765
Create amazing logos quick and easily.,,0.8260869565217391,0.0,0.9166666666666666,0.7963014643859831,0.734475970619806
"Cursing, Tucker skidded to a stop.",,0.5862068965517241,0.0967741935483871,0.75,0.8107481532264594,0.759200070880464
"Customer service on September 7, 2016.",,0.875,0.18421052631578946,0.8428571428571429,0.9147902828688445,0.7961186449978827
Cute pic with the camera too.,,0.7567567567567568,0.02564102564102564,0.868421052631579,0.8479289314506959,0.785068680999756
Cynthas stood where he'd left her.,,0.47368421052631576,0.02564102564102564,0.7272727272727273,0.7903754246161112,0.758622340790605
Daniel was a prophet of God.,,0.8181818181818182,0.0,0.9154929577464789,0.8329284099210087,0.7627777150893941
Daniel was thankful for small mercies.,,0.4444444444444444,0.03333333333333333,0.7192982456140351,0.8329284099210087,0.7613998208480356
"Dear Child: No, I do not.",,0.64,0.0,0.8269230769230769,0.8352159192041739,0.779911464408663
"Dear God, at what a price.",,0.8,0.0,0.9019607843137255,0.8352159192041739,0.7800193398716809
"Dear Governor Bevin, I'm Audra Baker.",,0.6428571428571429,0.03225806451612903,0.8135593220338984,0.8352159192041739,0.8113696544631918
"Dear Sandeep, where is the question?",,0.6842105263157895,0.023809523809523808,0.8375,0.8355326407768049,0.7840451541406015
"Dear daughter in law, happy birthday!",,0.7567567567567568,0.02564102564102564,0.868421052631579,0.8436847994493157,0.8069607935430175
Decorate with pineapple pieces and cherries.,,0.8484848484848485,0.07894736842105263,0.8873239436619719,0.8688838843082904,0.7806307832441085
Delicious Estonian cake full of blueberries.,,0.7222222222222222,0.0,0.863013698630137,0.865740618011871,0.7944375226480457
Depot block renovation legs silver butcher.,,0.5757575757575758,0.0,0.7941176470588235,0.8408866325181447,0.7899026793653016
Details of Taliesin's life are sparse.,,0.5666666666666667,0.03333333333333333,0.7666666666666667,0.7579267560294073,0.7354260954329536
"Development of quick, responsive, optimised sites.",,0.5,0.030303030303030304,0.7540983606557377,0.7634328866874944,0.7252781007504364
Did the swine flu ground Jacko?,,0.6363636363636364,0.0,0.8260869565217391,0.8792280448959365,0.8084776779656213
Did they reach to her waist?,,0.5263157894736842,0.0,0.7721518987341772,0.7981679154032637,0.758050887820728
Did you read the papers yesterday?,,0.6521739130434783,0.07407407407407407,0.8,0.7981679154032636,0.7651004334474023
Dionysius in the 1913 Catholic Encyclopedia.,,0.8048780487804879,0.022222222222222223,0.8953488372093024,0.8836167176209208,0.8341525685543618
Disbelief only better served its purpose.,,0.2558139534883721,0.0,0.6363636363636364,0.767982622152232,0.739385544487297
Do Texas sheet cakes have nuts?,,0.7777777777777778,0.0,0.896551724137931,0.8507358722230743,0.8058122501776737
Do it with a custom wallpaper.,,0.6060606060606061,0.02631578947368421,0.8028169014084507,0.8141809701855812,0.7654788140700685
Do men really care about lingerie?,,0.8947368421052632,0.0,0.9487179487179487,0.8471858559373018,0.790171293878744
Do not have to be precise.,,0.20588235294117646,0.027777777777777776,0.6,0.8005297348955607,0.7348979939647512
"Do you believe it's true, Sebastian?",,0.6923076923076923,0.06818181818181818,0.8192771084337349,0.8313113800063178,0.7809959167692125
Do you need a cleanup crew?,,0.6071428571428571,0.0625,0.7833333333333333,0.8005297348955607,0.7569722030166747
Doc and Meatball yawned in chorus.,,0.7307692307692307,0.06451612903225806,0.8421052631578947,0.8717202991043308,0.8192839804030302
Does Germany need a plan B?,,0.9166666666666666,0.07692307692307693,0.92,0.8217916750592424,0.7797876141725607
Does olive oil work for tanning?,,0.9629629629629629,0.0,0.9827586206896551,0.8279925893674902,0.7884892133237242
Don't be afraid to be lazy.,,0.8571428571428571,0.0,0.9322033898305084,0.7876054872797268,0.7311442375950202
Don't give me any of that.,,0.6060606060606061,0.029411764705882353,0.7910447761194029,0.7876054872797268,0.736142919863016
"Don't go reading my lips, man.",,0.8421052631578947,0.0,0.9240506329113924,0.8018012267350781,0.7841210548387637
"Don't live near Lake Villa, Illinois?",,0.7777777777777778,0.03225806451612903,0.8793103448275862,0.8440753402081708,0.8028568932490083
Don't pull her hair too hard.,,0.7428571428571429,0.02564102564102564,0.8648648648648649,0.8004205532281672,0.7625819274578478
Don't you love my sexy body?!,,0.8571428571428571,0.0,0.9310344827586207,0.8492108054473803,0.7882943578975623
"Don't you put her out, Paul.",,0.5666666666666667,0.06451612903225806,0.7540983606557377,0.8068317502894559,0.7608008666467443
Double glazing London in Estrela Lisboa.,,0.6333333333333333,0.18421052631578946,0.7352941176470589,0.901075855977862,0.8248678782172093
Doug and Daniel were there too.,,0.5,0.03333333333333333,0.7592592592592593,0.8329284099210087,0.7652394723464558
Download Texas Holdem poker for free.,,0.84,0.03225806451612903,0.9107142857142857,0.8507358722230743,0.7971165310154488
Dr. Barbara Bascom traveled with us.,,0.8148148148148148,0.15625,0.8305084745762712,0.8662701274071342,0.8001008258665282
Drawing is extremely easy and fun!,,0.5526315789473685,0.046511627906976744,0.7654320987654321,0.7682674069845213,0.7337454871930637
"Dreamed in Italy, Made in D.C.",,0.8484848484848485,0.10810810810810811,0.8714285714285714,0.8649494601843611,0.8062549253937448
Dress the asparagus tips and reserve.,,0.7906976744186046,0.043478260869565216,0.8764044943820225,0.8513217080785499,0.7879365720828752
"Durr is based near Stuttgart, Germany.",,0.9032258064516129,0.1388888888888889,0.8805970149253731,0.8874395420900306,0.8024913967983922
Each bowl is handmade in Peru.,,0.8064516129032258,0.0,0.9117647058823529,0.8460909402867053,0.7885949171511122
"East Bangor, Pennsylvania Good evening, gentlemen.",,0.7560975609756098,0.08888888888888889,0.8372093023255814,0.8500275647853492,0.7895615370147123
"Eastern time; in nearby Copiapo, pandemonium.",,0.6176470588235294,0.0,0.8169014084507042,0.8446571243575228,0.7974119132045562
Easy on hand and good distance.,,0.22727272727272727,0.0,0.6458333333333334,0.7559943696499026,0.7391479516662652
Easy to fill and very durable!,,0.7692307692307693,0.03571428571428571,0.8703703703703703,0.7500438342167177,0.7285133209425544
Easy to utilize and cost efficient.,,0.4166666666666667,0.037037037037037035,0.7058823529411765,0.753358729743783,0.725486511620671
Economic issues must also be resolved.,,0.6060606060606061,0.05263157894736842,0.7887323943661971,0.7607447426860919,0.7245043222516411
Edward Turner is born in London.,,0.7777777777777778,0.0967741935483871,0.8448275862068966,0.8578779900040333,0.8063669991908924
Egg coloring kits are half off!,,0.7857142857142857,0.0,0.8983050847457628,0.8377820900186349,0.7796972326151183
Elbows always right into the waist.,,0.696969696969697,0.10256410256410256,0.8055555555555556,0.7961741393878635,0.7644927239266872
"Ella Blue, and your son, Jett.",,0.7083333333333334,0.06896551724137931,0.8301886792452831,0.8589147086766337,0.8090562455957434
Else I'd still be locked up.,,0.5675675675675675,0.02564102564102564,0.7763157894736842,0.7903465025770311,0.7390565514762509
Elvis looked at her in bemusement..,,0.7272727272727273,0.0,0.8714285714285714,0.8561502993938302,0.789865115276354
Embassy in Italy and the U.S.,,0.6666666666666666,0.13513513513513514,0.7714285714285715,0.8362893012910377,0.7965103525780194
Employers offer different types of benefits.,,0.6296296296296297,0.10344827586206896,0.7678571428571429,0.7621477359300833,0.735236469417108
Enjoying the sunshine below the castle.,,0.5384615384615384,0.07317073170731707,0.7375,0.7971199054328408,0.7604291349397684
"Entrepreneurs are big picture, idea people.",,0.7142857142857143,0.0,0.864406779661017,0.8012710913681416,0.7596017455460551
Especially coated to ensure long life.,,0.6153846153846154,0.0,0.8148148148148148,0.786365494343571,0.7420375183603715
Ethan pursed his surprisingly sensual lips..,,0.7878787878787878,0.02857142857142857,0.8823529411764706,0.846227846413206,0.7795706969353553
Ethan was one of those lovers.,,0.7037037037037037,0.0,0.8620689655172413,0.846227846413206,0.7577001821282002
Evelyn pained expression focused on me.,,0.3235294117647059,0.05714285714285714,0.6376811594202898,0.823034370106205,0.7399070075317314
Even from his wife and son.,,0.53125,0.027777777777777776,0.7647058823529411,0.8443835261827906,0.7866646383648379
"Even more, Eddie was a cop.",,0.64,0.034482758620689655,0.8148148148148148,0.8275723120137376,0.7650898741224533
Even my teenage boys were impressed.,,0.75,0.0,0.8765432098765432,0.8422811881068347,0.7646086178435966
Even the beast seemed less afraid.,,0.5526315789473685,0.025,0.7692307692307693,0.7970652696686332,0.734259025479809
Even the gentry had magical limits.,,0.6129032258064516,0.05714285714285714,0.7878787878787878,0.7798773904859017,0.7574902279891691
Event staff can provide referral information.,,0.42857142857142855,0.08,0.6956521739130435,0.7899492504464682,0.7358098340505937
Every cloud has a blue lining!,,0.9666666666666667,0.03225806451612903,0.9672131147540983,0.8150307247726652,0.7607474078096259
Every part of it was delightful.,,0.47368421052631576,0.047619047619047616,0.725,0.7766478063387667,0.7385273886303972
Every piece of them has power.,,0.5357142857142857,0.06060606060606061,0.7540983606557377,0.75005579148181,0.7336320336924761
Every sort of inner organ imaginable.,,0.7333333333333333,0.0,0.8688524590163934,0.797631107685567,0.7360758620669509
"Every word still clear, still sure.",,0.2972972972972973,0.02564102564102564,0.6447368421052632,0.8020332134280536,0.7407522812423099
Everyone had been working so hard.,,0.5625,0.2647058823529412,0.6515151515151515,0.7492278812030102,0.7341402731050755
Everyone must make their own choices.,,0.6,0.07407407407407407,0.7692307692307693,0.7597958128218152,0.7399445634962819
Everyone wants to protect me lately.,,0.6052631578947368,0.025,0.7948717948717948,0.7742920047335223,0.7398032100649897
Everyone was looking for Michael Jordan.,,0.9090909090909091,0.02564102564102564,0.9444444444444444,0.8287941643271659,0.7637276836535678
Everyone was so impressed by it.,,0.3103448275862069,0.06451612903225806,0.6333333333333333,0.7732830237704846,0.7362124196394801
Everything has maple sugar in it.,,0.9032258064516129,0.0,0.9523809523809523,0.8411501289276245,0.7846707821532927
Experts offer all kinds of advice.,,0.5806451612903226,0.058823529411764705,0.7692307692307693,0.7637264917649574,0.7398886825598057
Fangs cut through Derek's disfigured lips.,,0.7407407407407407,0.0,0.8727272727272727,0.8303481513455081,0.7917010992950365
Fate was ever a capricious viper.,,0.5294117647058824,0.05714285714285714,0.7391304347826086,0.8503442359524431,0.7582436954669372
Father left me with a dilemma.,,0.6857142857142857,0.0,0.8493150684931506,0.7951985841185676,0.7610006489646706
Fetch him back to the castle.,,0.6666666666666666,0.07142857142857142,0.8024691358024691,0.8068179469690265,0.7599205709143426
"Finally, Abby frowned at her husband.",,0.7391304347826086,0.13333333333333333,0.8113207547169812,0.8473427390583107,0.7816810346150923
"Finally, they reached the large kitchen.",,0.5555555555555556,0.0,0.7931034482758621,0.7961437447599906,0.7569045540301352
Find your way in the Cloud.,,0.68,0.034482758620689655,0.8333333333333334,0.8100858018122106,0.761514495845136
Finn let out a low whistle.,,0.68,0.0,0.8367346938775511,0.8393703193298704,0.7649886819839158
"First of all, we are bewildered.",,0.5714285714285714,0.046511627906976744,0.782051282051282,0.7684322233211766,0.7389734043292367
"First, misconceptions over the sewer system.",,0.5172413793103449,0.029411764705882353,0.7619047619047619,0.7876146575739329,0.761334442982391
Five of those are critically wounded.,,0.56,0.034482758620689655,0.7777777777777778,0.7554414538805193,0.7263439125851375
Flights to Cairo and Kiev... canceled.,,0.875,0.02857142857142857,0.9253731343283582,0.8443768539385448,0.7895433361821192
"Florence, Italy - for Tony Curtis - hello.",,0.7297297297297297,0.047619047619047616,0.8481012658227848,0.8649561034729646,0.8172667334178055
Focus on breathing deeply and slowly.,,0.76,0.038461538461538464,0.8627450980392157,0.7500438342167177,0.7275674452204766
"Folks, we're off to the kitchen.",,0.6052631578947368,0.07317073170731707,0.7721518987341772,0.7961437447599907,0.7577702569309805
"For CNN Sports, I'm Matt Morrison.",,0.875,0.02857142857142857,0.9253731343283582,0.8069069644069988,0.7886015985906298
"For NPR News, I'm Nancy Solomon.",,0.7428571428571429,0.0,0.8783783783783784,0.8130144382406435,0.7938088103628553
For a moment the room spun.,,0.5526315789473685,0.0,0.7875,0.7502604406760229,0.7403775535444469
"For example, just a quick statistic.",,0.6666666666666666,0.09375,0.7966101694915254,0.760047509893903,0.7404259018146587
"For instance, accounts have account owners.",,0.6666666666666666,0.03333333333333333,0.8245614035087719,0.7523949510300164,0.7419057432623789
"For instance, to, too, and two.",,0.96,0.04,0.96,0.7536256211926733,0.7418436754594812
"For more details, see Sharpen photos.",,0.6296296296296297,0.03333333333333333,0.8070175438596491,0.8272856421384597,0.762626860568822
Ford sales fell by 14 percent.,,0.7368421052631579,0.038461538461538464,0.8666666666666667,0.8590973060958349,0.7934612327233221
Forgetting task lights in the kitchen.,,0.4166666666666667,0.06666666666666667,0.7037037037037037,0.8100858018122106,0.756388782524701
Found a great cute dog video?,,0.5416666666666666,0.0,0.7755102040816326,0.838185810703486,0.7907293231702703
Four affirmations are better than none.,,0.76,0.03571428571428571,0.8679245283018868,0.7596596075249336,0.7409820864513761
Four of those are already sold.,,0.6129032258064516,0.1111111111111111,0.7611940298507462,0.7866985556383318,0.7394647771768748
Fourteen movie theaters under one roof.,,0.696969696969697,0.02857142857142857,0.8382352941176471,0.8410907383659539,0.7850698627424957
"Free ads Trieste, Italy without registration.",,0.6,0.04878048780487805,0.7894736842105263,0.8800927840586127,0.8021950699084323
Free and legal Texas Holdem tournaments.,,0.7407407407407407,0.0,0.8793103448275862,0.8507358722230743,0.7915293379142893
Free puck retrieved by Matt Niskanen.,,0.696969696969697,0.0,0.8591549295774648,0.848838709810914,0.8043018945287345
Free worksheets visual art vocabulary worksheets.,,0.6086956521739131,0.0,0.8235294117647058,0.8079373049744066,0.7885408677510174
"Friday, September 13th, 2013 at 4:38pm.",,0.9285714285714286,0.06896551724137931,0.9298245614035088,0.8882031313766288,0.845245407119279
