sentence,condition,correct,sent_identifier,index,original_index,item_id
They were trying to eliminate discrimination.,filler,0.9214285714285714,wsj.6.002818,filler.02722,wsj.511256,2722
Cook gave me a big piece.,filler,0.9588014981273408,torontofantasy.6.082450,filler.02723,torontofantasy.1218268,2723
I believe it would be enough.,filler,0.8739837398373984,torontofantasy.6.158313,filler.02724,torontofantasy.2153429,2724
We were slobs and we reformed.,filler,0.9836065573770492,cocaspok1997.6.002843,filler.02725,cocaspok1997.0033042,2725
We all need a good laugh.,filler,0.89453125,,filler.02726,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.00620691,2726
Or maybe we'll be best pals.,filler,0.9758064516129032,,filler.02727,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02343374,2727
Does Oomie really like this show?,vigilance,0.9636363636363636,cornellmov.6.001879,filler.02728,cornellmov.0010374,2728
I don't think this will disappoint.,filler,0.9007352941176471,,filler.02729,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.04206009,2729
I've been really enjoying your posts!,filler,0.8996539792387543,,filler.02730,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.00747387,2730
Economists had forecast a slight decline.,filler,0.9525547445255474,wsj.6.001493,filler.02731,wsj.273562,2731
Impressively useful as you would expect.,filler,0.9343065693430657,,filler.02732,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.00811652,2732
Porsche's 2008 profit exceeded its sales.,filler,0.9694656488549618,,filler.02733,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00688646,2733
"Stuck as stuck, Luke would say.",filler,0.933579335793358,torontofantasy.6.371719,filler.02734,torontofantasy.4861672,2734
Then her body melted against his.,filler,0.9166666666666666,torontofantasy.6.281918,filler.02735,torontofantasy.3674456,2735
You asked me about the card.,filler,0.9537366548042705,cornellmov.6.039410,filler.02736,cornellmov.0242327,2736
I wanted to tell you that.,filler,0.875,cocaspok2005.6.005659,filler.02737,cocaspok2005.0088800,2737
No other hardware or software required.,filler,0.8534798534798534,,filler.02738,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.00651381,2738
What would the first projects be??,filler,0.9429657794676806,brown.6.000593,filler.02739,brown.010124,2739
View these Supex items on eBay!,filler,0.9393939393939394,,filler.02740,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02975585,2740
It is all uncharted territory ahead.,filler,0.902027027027027,cocaspok1998.6.001275,filler.02741,cocaspok1998.0018343,2741
Everybody has a good time tonight.,filler,0.89272030651341,cornellmov.6.032091,filler.02742,cornellmov.0195073,2742
TDI does not include medical care.,filler,0.9035714285714286,,filler.02743,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04281260,2743
And I don't like that feeling.,filler,0.9127272727272727,torontofantasy.6.130558,filler.02744,torontofantasy.1787856,2744
I don't keep a perfect house.,filler,0.9501915708812261,,filler.02745,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.01041376,2745
So those things are gone forever.,filler,0.9260700389105059,,filler.02746,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01762362,2746
What is Senator Clinton's new strategy?,filler,0.9606299212598425,cocaspok2008.6.005517,filler.02747,cocaspok2008.0068240,2747
Lead manager CS First Boston Ltd.,vigilance,0.9274809160305344,wsj.6.000820,filler.02748,wsj.150735,2748
Grupo Modelo is Mexico's largest brewer.,filler,0.9132075471698113,wsj.6.001866,filler.02749,wsj.334769,2749
It just wasn't for my family.,filler,0.9041095890410958,wsj.6.001559,filler.02750,wsj.285113,2750
"You're not looking at me, Harry.",filler,0.929368029739777,cornellmov.6.001802,filler.02751,cornellmov.0009847,2751
The when and how of straightening.,filler,0.935251798561151,brown.6.000852,filler.02752,brown.017050,2752
Serve with the baked chicken legs.,filler,0.983739837398374,,filler.02753,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02586020,2753
Foreign policy in its total context.,filler,0.9333333333333333,brown.6.000590,filler.02754,brown.010065,2754
"Faith, the goddess had replied simply.",filler,0.951048951048951,torontofantasy.6.470350,filler.02755,torontofantasy.6110782,2755
This is some damn good work.,filler,0.9037037037037037,cornellmov.6.030528,filler.02756,cornellmov.0184966,2756
I looked back into the light.,filler,0.9111111111111111,torontomyst.6.174145,filler.02757,torontomyst.2213525,2757
My biggest order was for 50kg.,filler,0.95703125,,filler.02758,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.00541156,2758
Flooring HQ has very little overhead.,filler,0.96,,filler.02759,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03787304,2759
Coming here... Tran's just in there.,vigilance,0.975177304964539,cornellmov.6.024480,filler.02760,cornellmov.0146234,2760
It was quit hectic over here.,filler,0.9507575757575758,,filler.02761,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.04663700,2761
Hiking at Mount Philo State Park.,filler,0.9724137931034482,,filler.02762,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.01549131,2762
What he says now is worthless.,filler,0.9477351916376306,cocaspok1993.6.005677,filler.02763,cocaspok1993.0070672,2763
"It's incredible, honey - the whole thing.",filler,0.937984496124031,cornellmov.6.020321,filler.02764,cornellmov.0118868,2764
"Incredibly, lawyers are right behind them.",vigilance,0.9386281588447654,wsj.6.001337,filler.02765,wsj.244385,2765
It's not hard to see why.,filler,0.8736462093862816,,filler.02766,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00919605,2766
"After watching the news, I retired.",filler,0.9508196721311475,torontomyst.6.044821,filler.02767,torontomyst.631463,2767
AT&T's One Rate would match these.,filler,0.9885496183206107,wsj.6.000126,filler.02768,wsj.023427,2768
I completely agree with your review!,filler,0.915129151291513,,filler.02769,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.03207943,2769
As much as you need me.,vigilance,0.9052631578947369,torontofantasy.6.156980,filler.02770,torontofantasy.2136135,2770
Annabelle violently galloped away beneath him.,filler,0.9498207885304659,torontoadv.6.039585,filler.02771,torontoadv.676542,2771
You have to eat that adrenaline.,filler,0.9836065573770492,wsj.6.001619,filler.02772,wsj.296839,2772
"Yeah, that's actually a valid point.",filler,0.8832116788321168,cocaspok2011.6.006731,filler.02773,cocaspok2011.0085636,2773
Bill Garnett is a typical example.,vigilance,0.9423076923076923,cocaspok1993.6.000193,filler.02774,cocaspok1993.0003009,2774
"Okay, I'm not mad at you.",filler,0.9148148148148149,cornellmov.6.036445,filler.02775,cornellmov.0222935,2775
Quevedo grabbed me by the arm.,filler,0.9386973180076629,,filler.02776,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.02640108,2776
He was Canute controlling the waves.,filler,0.9547038327526133,brown.6.001286,filler.02777,brown.025422,2777
How much is the wife offered?,filler,0.9621212121212122,cornellmov.6.001814,filler.02778,cornellmov.0009918,2778
New York is filled with creatures.,filler,0.9516728624535316,cornellmov.6.020522,filler.02779,cornellmov.0120243,2779
They sort of lure you in.,filler,0.9429530201342282,cocaspok2010.6.002139,filler.02780,cocaspok2010.0027472,2780
Sunlight intensified the cold into agony.,filler,0.9740740740740741,torontofantasy.6.320937,filler.02781,torontofantasy.4211099,2781
Are you checking the price range?,filler,0.9756944444444444,,filler.02782,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02597848,2782
This happy bulletin convulsed Mr. Gorboduc.,filler,0.950530035335689,brown.6.000718,filler.02783,brown.013035,2783
"And yeah, he'd probably slain them.",vigilance,0.964,torontofantasy.6.272786,filler.02784,torontofantasy.3578145,2784
This whole week has gone sour.,vigilance,0.9402985074626866,cornellmov.6.023687,filler.02785,cornellmov.0141105,2785
We all ate at the desk.,filler,0.9765625,torontomyst.6.075443,filler.02786,torontomyst.1033425,2786
Fox News is reckless propaganda machine.,vigilance,0.9402985074626866,,filler.02787,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.00335608,2787
My mom is the sharpie lady.,filler,0.9794520547945206,cocaspok2011.6.012364,filler.02788,cocaspok2011.0157482,2788
We ran for about two months.,filler,0.9568345323741008,cocaspok1998.6.004126,filler.02789,cocaspok1998.0055248,2789
There was nothing human in it.,filler,0.9166666666666666,torontofantasy.6.196248,filler.02790,torontofantasy.2665215,2790
Wariness clouded her lovely dark eyes.,filler,0.948339483394834,torontofantasy.6.261704,filler.02791,torontofantasy.3464047,2791
I think he's adjusting to it.,filler,0.9136690647482014,cocaspok2009.6.004387,filler.02792,cocaspok2009.0053741,2792
"That was delicious, by the way.",filler,0.8362369337979094,cocaspok2007.6.010006,filler.02793,cocaspok2007.0126449,2793
"Well, I think that's absolutely correct.",filler,0.8687943262411347,cocaspok2005.6.001116,filler.02794,cocaspok2005.0020601,2794
It was all about the curation.,vigilance,0.9700374531835206,,filler.02795,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03325383,2795
"And, I remember breaking your nose.",filler,0.9659090909090909,cornellmov.6.036801,filler.02796,cornellmov.0225234,2796
Cramer had been seen in Pakistan.,filler,0.9552238805970149,torontoadv.6.005861,filler.02797,torontoadv.100490,2797
"Tagged with Love Wins, Rob Bell.",filler,0.968,,filler.02798,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00714227,2798
The King was sending a message.,filler,0.9522058823529411,torontofantasy.6.042127,filler.02799,torontofantasy.616465,2799
But NCR showed healthy gains elsewhere.,filler,0.9181494661921709,wsj.6.001770,filler.02800,wsj.319784,2800
He's going to send more later.,filler,0.9166666666666666,cocaspok2011.6.007530,filler.02801,cocaspok2011.0095739,2801
Wednesday's theme was to be prepared.,filler,0.9621212121212122,,filler.02802,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00010047,2802
Time to switch to custom designed.,filler,0.9730769230769231,,filler.02803,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03459286,2803
That was never a good thing.,filler,0.8731884057971014,torontofantasy.6.341148,filler.02804,torontofantasy.4493381,2804
I don't have time for shame.,filler,0.9543726235741445,torontofantasy.6.071292,filler.02805,torontofantasy.1054095,2805
It meant the world to me.,filler,0.8455882352941176,cornellmov.6.021118,filler.02806,cornellmov.0124184,2806
And Angie would hear about it.,filler,0.9525691699604744,brown.6.000962,filler.02807,brown.019515,2807
The download expounding the mathematical seed.,vigilance,0.9760956175298805,,filler.02808,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00145059,2808
One more chance to name names.,filler,0.978494623655914,cocaspok1997.6.005072,filler.02809,cocaspok1997.0061304,2809
Helen -- the killer directly contacted you.,filler,0.9467680608365019,cornellmov.6.029237,filler.02810,cornellmov.0176969,2810
Her eyes were wide and innocent.,vigilance,0.8992805755395683,torontofantasy.6.412940,filler.02811,torontofantasy.5412329,2811
And we slam into the toilet.,filler,0.9705882352941176,torontofantasy.6.175705,filler.02812,torontofantasy.2379464,2812
Did his call start a fight?,filler,0.9693486590038314,torontomyst.6.145357,filler.02813,torontomyst.1877513,2813
"You are truly gifted, lucky you.",filler,0.9400749063670412,,filler.02814,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04565113,2814
Who says I'm talking about you?,filler,0.8731343283582089,torontofantasy.6.195507,filler.02815,torontofantasy.2655115,2815
So you have collected some data.,filler,0.8969465648854962,,filler.02816,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02467606,2816
Introducing the new 2016 Ducati Motorcycles.,filler,0.9693877551020408,,filler.02817,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04037954,2817
It is best in MPEG4 format.,filler,0.958041958041958,,filler.02818,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02972127,2818
Jason was unsure what to say.,vigilance,0.9482758620689655,torontofantasy.6.329133,filler.02819,torontofantasy.4298630,2819
It's a Kim Professional Powder Brush.,filler,0.9398496240601504,,filler.02820,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.02051217,2820
Instant cashouts and buyers club deals.,filler,0.9423076923076923,,filler.02821,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00911998,2821
I used a slater 16 mold.,filler,0.9776951672862454,,filler.02822,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.04758538,2822
You haven't run into any today.,filler,0.937037037037037,cocaspok1997.6.003675,filler.02823,cocaspok1997.0043848,2823
A woman who wore a sword.,filler,0.972972972972973,torontofantasy.6.323118,filler.02824,torontofantasy.4232973,2824
"Anyway, something else was going on.",vigilance,0.9036144578313253,torontomyst.6.145726,filler.02825,torontomyst.1881520,2825
"Well, we met in the elevator.",filler,0.9300699300699301,cocaspok1993.6.000266,filler.02826,cocaspok1993.0004272,2826
This feather duster is top quality.,filler,0.9621848739495799,,filler.02827,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.04453045,2827
"This one has a name, too.",filler,0.9230769230769231,cocaspok1995.6.002927,filler.02828,cocaspok1995.038603,2828
"Seven digits poorer, goes without saying.",vigilance,0.9814814814814815,cornellmov.6.032551,filler.02829,cornellmov.0197791,2829
Sometimes that helped ease his guilt.,filler,0.8788927335640139,torontofantasy.6.271578,filler.02830,torontofantasy.3565977,2830
"Yes, we're on land right now.",vigilance,0.9680851063829787,cocaspok2011.6.004605,filler.02831,cocaspok2011.0058880,2831
The game automatically accelerates your car.,vigilance,0.978494623655914,,filler.02832,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01481279,2832
How did you find this tutorial?,vigilance,0.9423076923076923,,filler.02833,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02431600,2833
I have the same question too.,filler,0.8530612244897959,,filler.02834,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01609121,2834
It would have lasted longer too.,filler,0.8917910447761194,torontofantasy.6.339407,filler.02835,torontofantasy.4472286,2835
You could've heard a pin drop.,filler,0.9619377162629758,cocaspok2003.6.007118,filler.02836,cocaspok2003.0106620,2836
He wasn't just running the board.,filler,0.8996282527881041,cocaspok2004.6.000585,filler.02837,cocaspok2004.0008857,2837
The target is to alleviate poverty.,filler,0.9493243243243243,,filler.02838,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.02806778,2838
I have a million blonde dolls.,filler,0.9894366197183099,cocaspok2011.6.002266,filler.02839,cocaspok2011.0028849,2839
Millipore couldn't be reached for comment.,filler,0.9662921348314607,wsj.6.002951,filler.02840,wsj.533572,2840
It's a brutal and torturous death.,filler,0.9310344827586207,torontofantasy.6.359678,filler.02841,torontofantasy.4717797,2841
Another great tutorial from Mr. Kherzri.,filler,0.9128919860627178,,filler.02842,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.04854838,2842
Simpson after this case is finished.,vigilance,0.9418181818181818,cocaspok1996.6.002755,filler.02843,cocaspok1996.0035240,2843
I love you and praise you.,filler,0.9465648854961832,,filler.02844,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.03254967,2844
No one had much to say.,filler,0.9145907473309609,brown.6.000103,filler.02845,brown.001260,2845
