sentence,condition,correct,sent_identifier,index,original_index,item_id,avg_dist_sbert
"September 26, 2016 in Market Commentary.",high,0.8160919540229885,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.042210,high.01153,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01128939,1153,0.7394137110281582
Reboot into your fresh pi install.,high,0.8703703703703703,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.073235,high.01154,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.01979276,1154,0.6607134005647832
A mist rose from his lips.,high,0.8690476190476191,torontofantasy.6.069214,high.01155,torontofantasy.1016291,1155,0.6596562963808675
"Hush, Claudia, hush now my dear.",high,0.8484848484848485,cornellmov.6.010367,high.01156,cornellmov.0059033,1156,0.6609941584381601
And below the Cuckoo Flower watercolor.,high,0.825,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.106346,high.01157,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02900126,1157,0.7612119452597768
"Dreamed in Italy, Made in D.C.",high,0.8714285714285714,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.120644,high.01158,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03243556,1158,0.7389529416055994
Our patio overlooks the Yellowstone river.,high,0.8888888888888888,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.161465,high.01159,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04318372,1159,0.8314444315355188
Tokyo looks away from the reality.,high,0.8795180722891566,wsj.6.000211,high.01160,wsj.038825,1160,0.7060152340867509
Hemangeol will be available June 2014.,high,0.881578947368421,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.034163,high.01161,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00916530,1161,0.7402809787147354
Was he bruised in Santa Barbara?,high,0.8831168831168831,cocaspok2003.6.004270,high.01162,cocaspok2003.0067987,1162,0.7032058330208835
"Gator category: microphone, wireless system cases.",high,0.8305084745762712,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.146846,high.01163,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03959702,1163,0.7594221627152029
Black nail polish and guy liner.,high,0.9,cocaspok2009.6.005455,high.01164,cocaspok2009.0069713,1164,0.786518525174406
Mr. Bundy growled from the cockpit.,high,0.7638888888888888,torontomyst.6.048795,high.01165,torontomyst.683230,1165,0.785060598205716
Guy cracks walnuts with his asshole.,high,0.9333333333333332,cornellmov.6.010927,high.01166,cornellmov.0061931,1166,0.8499097969068188
I am located in Winnemucca Nevada.,high,0.8888888888888888,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.033563,high.01167,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.00904435,1167,0.6719099862707605
That's especially true at the IMF.,high,0.9090909090909092,wsj.6.002103,high.01168,wsj.381096,1168,0.6477881359128824
Red dyed mirror in curly maple.,high,0.8450704225352113,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.023570,high.01169,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.00640462,1169,0.7732919969780784
Double glazing London in Estrela Lisboa.,high,0.7352941176470589,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.061696,high.01170,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.01647518,1170,0.7411048384422868
"Transok is based in Tulsa, Okla.",high,0.8225806451612904,wsj.6.000930,high.01171,wsj.171113,1171,0.7406131330545661
Seeking a nanny in Manhattan NY?,high,0.9375,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.147923,high.01172,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03974638,1172,0.7732234780855592
There's onion soup and canned asparagus.,high,0.8888888888888888,cornellmov.6.026589,high.01173,cornellmov.0159869,1173,0.8016498332832533
Still seeing that sexy French gal?,high,0.9285714285714286,cornellmov.6.040506,high.01174,cornellmov.0249673,1174,0.720366701433397
La Dordogne River near Cadouin - France.,high,0.8703703703703703,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.079297,high.01175,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02148942,1175,0.7185439524219934
"I am a nice guy, Daniel.",high,0.7903225806451613,cornellmov.6.029043,high.01176,cornellmov.0175607,1176,0.6581721488490323
He looked at Sage and Nora.,high,0.8703703703703703,torontomyst.6.049925,high.01177,torontomyst.700486,1177,0.6903780883173799
"As Lieutenant Spock would say, fascinating.",high,0.835820895522388,torontomyst.6.006083,high.01178,torontomyst.83812,1178,0.6079623624322266
But this bastard son of his...,high,0.8524590163934426,torontofantasy.6.466864,high.01179,torontofantasy.6067965,1179,0.6649513323443523
A scream spilled from Kylie's lips.,high,0.7794117647058824,torontofantasy.6.390295,high.01180,torontofantasy.5112037,1180,0.7576230529006679
Amish Made Mini carts and supplies!,high,0.8360655737704918,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.120941,high.01181,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.03241289,1181,0.7155584581294678
"This is Herr Mozart, my dear.",high,0.855072463768116,cornellmov.6.016093,high.01182,cornellmov.0092161,1182,0.7311002603295984
Yen late Friday in New York.,high,0.8571428571428571,wsj.6.000686,high.01183,wsj.126508,1183,0.7783131125654155
Found a great cute dog video?,high,0.7755102040816326,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.165990,high.01184,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.04516832,1184,0.7438328456106097
"AW: Written things, OK, like testimonials?",high,0.8085106382978723,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.120537,high.01185,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.03261155,1185,0.6422708460806899
They're found in Papua New Guinea.,high,0.9142857142857144,cocaspok2009.6.005795,high.01186,cocaspok2009.0073983,1186,0.7101801036046084
Her unborn son died as well.,high,0.7090909090909091,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.005722,high.01187,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00150657,1187,0.7758133159689383
Highlights from my trip to Tokyo!,high,0.8888888888888888,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.167274,high.01188,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04493115,1188,0.7160650694661395
Where is Commander Jameson shooting from?,high,0.8666666666666667,torontofantasy.6.475163,high.01189,torontofantasy.6176589,1189,0.7683511650621301
Lets go to Jackie in Ohio.,high,0.7777777777777778,cocaspok2006.6.004940,high.01190,cocaspok2006.0079563,1190,0.7128171774915423
"I had really fat, chubby cheeks.",high,0.9473684210526316,cocaspok2003.6.007670,high.01191,cocaspok2003.0111685,1191,0.70562367414321
Texas to secede from the Union?,high,0.9545454545454546,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.121700,high.01192,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03286879,1192,0.7987323463257793
This guy loves my back yard.,high,0.8253968253968254,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.174418,high.01193,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04754887,1193,0.7530989650196851
HTML convert time to 0.264 sec.,high,0.8701298701298701,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.177217,high.01194,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04830478,1194,0.7049250225175319
"Let's go next to Tulsa, Oklahoma.",high,0.88,cocaspok1999.6.011075,high.01195,cocaspok1999.0147909,1195,0.7294187974666129
"Do you believe it's true, Sebastian?",high,0.8192771084337349,cornellmov.6.005591,high.01196,cornellmov.0031824,1196,0.6396143164599851
Do men really care about lingerie?,high,0.9487179487179488,cocaspok2010.6.001298,high.01197,cocaspok2010.0016854,1197,0.7854757126458517
Barbara Bush got rid of Sununu.,high,0.9240506329113924,cocaspok1993.6.001197,high.01198,cocaspok1993.0017689,1198,0.6527226718486022
"Alexander Eidenier, Alvordton, Ohio, speed, 130.",high,0.7833333333333333,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.147490,high.01199,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03996174,1199,0.7253925063266832
"I'm still in the chair, Lieutenant.",high,0.9183673469387756,cornellmov.6.005300,high.01200,cornellmov.0029991,1200,0.751232859840647
"Add salt and chili powder, stirring.",high,0.8596491228070176,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.158043,high.01201,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.04311397,1201,0.7690208585230488
Scarlet wrenched her lips from his.,high,0.863013698630137,torontofantasy.6.272556,high.01202,torontofantasy.3576110,1202,0.7077303790654249
The guy sat in my office!,high,0.8450704225352113,cornellmov.6.035377,high.01203,cornellmov.0215873,1203,0.858399067357337
Seth wouldn't stop saying her name.,high,0.7808219178082192,torontofantasy.6.331289,high.01204,torontofantasy.4334305,1204,0.6615964433951252
"You know, the green cardigan guy.",high,0.90625,cornellmov.6.001875,high.01205,cornellmov.0010361,1205,0.7628045525101919
"Allen Chernoff live from Biloxi, Mississippi.",high,0.9027777777777778,cocaspok2005.6.004082,high.01206,cocaspok2005.0065477,1206,0.8008507831118393
Blood oozes up between his lips.,high,0.9183673469387756,torontofantasy.6.330667,high.01207,torontofantasy.4320774,1207,0.7640899439742188
Jesse drew away leaving Mily behind.,high,0.7613636363636364,torontofantasy.6.032457,high.01208,torontofantasy.472464,1208,0.6801748382819777
Lucas's thick black eyebrows knitted together.,high,0.8208955223880597,torontofantasy.6.345740,high.01209,torontofantasy.4544753,1209,0.7740563475370437
It's like that true love thing.,high,0.75,cocaspok1997.6.001628,high.01210,cocaspok1997.0019579,1210,0.6189909339730659
My son hardly knew Mrs. Gillis.,high,0.8,torontomyst.6.001840,high.01211,torontomyst.26768,1211,0.6823698998735048
I'm a detective in Hong Kong.,high,0.8793103448275862,cornellmov.6.036304,high.01212,cornellmov.0222117,1212,0.7836227594630001
The chipotle chile was too subdued.,high,0.9146341463414634,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.091278,high.01213,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02505931,1213,0.6986605445201266
Okra contains a lot of oxalates.,high,0.9193548387096774,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.134507,high.01214,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.03602573,1214,0.6742761779277686
"Another son, Hugo, was Laila's grandfather.",high,0.8529411764705882,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.182068,high.01215,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04890155,1215,0.7278664368678699
Sheila MacVicar in London this morning.,high,0.8194444444444444,cocaspok2009.6.008118,high.01216,cocaspok2009.0104584,1216,0.7422108516129922
But I do love Emily Dickinson.,high,0.8658536585365854,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.133547,high.01217,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03589139,1217,0.6477379615945846
"Aw, Tommy, c'mon, it ain't that.",high,0.8285714285714286,cornellmov.6.004548,high.01218,cornellmov.0025669,1218,0.6223460566762121
She's played attractively by Lynn Redgrave.,high,0.9107142857142856,wsj.6.002635,high.01219,wsj.477725,1219,0.6233311089590177
"This guy, this guy right here.",high,0.7647058823529411,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.6.075566,high.01220,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02019769,1220,0.6598805667851354
Brian Friel; edited by Peter Fallon.,high,0.8481012658227848,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.075369,high.01221,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02011062,1221,0.6236242766250211
Stamping tink: September pencil class - flowers!,high,0.8695652173913043,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.6.060547,high.01222,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01636399,1222,0.8104026854066972
I never called Dale an idiot.,high,0.8076923076923077,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.065559,high.01223,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01777332,1223,0.7251998218776735
Edward Turner is born in London.,high,0.8448275862068966,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.129462,high.01224,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03492484,1224,0.7417829490286661
"RSVP date of Friday, May 11th!",high,0.9090909090909092,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.6.105984,high.01225,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02865270,1225,0.7175573023754162
"Ross Perot, Texas billionaire, corporate gadfly.",high,0.9104477611940298,cocaspok1991.6.003481,high.01226,cocaspok1991.0051783,1226,0.8055476181036474
Stories like that of Colleen Negrin.,high,0.8181818181818182,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.6.119743,high.01227,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03218614,1227,0.642245840870416
"Lieutenant Saavik, you are in charge.",high,0.8,cornellmov.6.024367,high.01228,cornellmov.0145552,1228,0.6142468200775569
Shampoo for little abundant natural hair.,high,0.9090909090909092,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.095245,high.01229,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02594873,1229,0.7089915025982364
My son would love this game!,high,0.8493150684931506,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.6.123034,high.01230,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.03325535,1230,0.7029508480159791
That's a really cute blue jay.,high,0.875,cocaspok1998.6.009025,high.01231,cocaspok1998.0118644,1231,0.7227799284602333
Whoa super long train track Olive.,high,0.8433734939759037,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.6.048353,high.01232,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.01303923,1232,0.7206865883693115
"This, beautiful, beautiful Mississippi brownie thing.",high,0.9130434782608696,cocaspok2000.6.007643,high.01233,cocaspok2000.0120340,1233,0.7280642692667607
Apparently even Madonna owns an Andraab.,high,0.9058823529411764,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.133022,high.01234,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03558016,1234,0.6416186739580072
Fourteen movie theaters under one roof.,high,0.8382352941176471,cornellmov.6.016509,high.01235,cornellmov.0094663,1235,0.8588134525582855
Tessie's in mothballs for the winter.,high,0.8026315789473685,torontofantasy.6.093837,high.01236,torontofantasy.1372888,1236,0.7429560755685533
"Is Bruja a Portuguese name, though?",high,0.8194444444444444,torontofantasy.6.478392,high.01237,torontofantasy.6221608,1237,0.7191079233593177
This guy was from the Underworld.,high,0.903846153846154,torontofantasy.6.455759,high.01238,torontofantasy.5919900,1238,0.7169948654500172
I think he's a sweet guy.,high,0.7846153846153846,cornellmov.6.032143,high.01239,cornellmov.0195412,1239,0.6541292250872068
The witch licked her black lips.,high,0.9,torontofantasy.6.306704,high.01240,torontofantasy.4021107,1240,0.8079165747599817
He's a guy named Tom Phillips.,high,0.8611111111111112,cocaspok1996.6.005095,high.01241,cocaspok1996.0063873,1241,0.6492511837541374
"Florence, Italy - for Tony Curtis - hello.",high,0.8481012658227848,cocaspok1991.6.002720,high.01242,cocaspok1991.0042823,1242,0.7455449329837563
"Tubs, cartons, soap pumps, shampoo bottles.",high,0.8333333333333334,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.6.079864,high.01243,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02130905,1243,0.7719931984766994
"We scared the rascal off, son.",high,0.8395061728395061,cornellmov.6.035976,high.01244,cornellmov.0219698,1244,0.70364462925774
"Free ads Trieste, Italy without registration.",high,0.7894736842105263,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.105983,high.01245,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02890550,1245,0.7531688568251839
Baby broccoli grows on old plants.,high,0.8909090909090909,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.6.117835,high.01246,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.03224325,1246,0.8134686156431583
Second in the Genevieve Lenard Series.,high,0.8448275862068966,torontomyst.6.036199,high.01247,torontomyst.512255,1247,0.6875713200441405
That is next in rap sheet.,high,0.76,cocaspok2006.6.002803,high.01248,cocaspok2006.0047824,1248,0.6247815243326559
"Wow Namratha, what a cute cake.",high,0.8666666666666667,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.6.076080,high.01249,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.02072340,1249,0.6930430918921224
Guy Perkins and his amazing Lemmings.,high,0.8243243243243243,cornellmov.6.034813,high.01250,cornellmov.0212437,1250,0.6519217466653825
Seth hefted a coarse brown sack.,high,0.7228915662650602,torontofantasy.6.320430,high.01251,torontofantasy.4204869,1251,0.7657031451718929
That's cuckoo; it's nuts; it's broke.,high,0.8405797101449275,cocaspok1991.6.004017,high.01252,cocaspok1991.0061472,1252,0.6455815369189976
